strategy_id,entry_bar,entry_ts_ms,entry_time,entry_price,exit_bar,exit_ts_ms,exit_time,exit_price,exit_reason,stop_loss,take_profit,fees_paid,return_pct,capital_before,capital_after
bot01_mean_reversion,46423,1770130500000,2026-02-03 14:55:00+00:00,77244.012705,46429,1770132300000,2026-02-03 15:25:00+00:00,77996.234809446,take_profit,76790.48878216809,78035.25243566383,0.38790190556390636,0.8728519480357317,772.4327141315316,967.0316474355241
bot01_mean_reversion,47667,1770505500000,2026-02-07 23:05:00+00:00,68984.93523,47675,1770507900000,2026-02-07 23:45:00+00:00,69326.15958,signal,68715.17496764348,69421.03006471305,0.3875749533915051,0.3941414013269407,773.6253179484193,967.5997732289152
bot01_mean_reversion,47878,1770569100000,2026-02-08 16:45:00+00:00,70440.8028,47889,1770572400000,2026-02-08 17:40:00+00:00,70785.919335,signal,70119.6494380414,70977.50112391722,0.3877935697581024,0.38944845140946965,774.0798185831321,968.1591600803392
bot01_mean_reversion,50555,1771376400000,2026-02-18 01:00:00+00:00,67187.67705,50561,1771378200000,2026-02-18 01:30:00+00:00,66965.6583741152,stop_loss,66999.15795309174,67463.98409381656,0.38643082431325604,-0.43011508500860934,774.5273280642714,967.1335213691624
bot01_mean_reversion,51899,1771781400000,2026-02-22 17:30:00+00:00,67338.262305,51915,1771786200000,2026-02-22 18:50:00+00:00,67402.99164500002,signal,67173.78531564942,67566.25936870115,0.38684572858075816,-0.003970479120592645,773.7068170953299,966.9324223779487
bot01_mean_reversion,51983,1771806900000,2026-02-23 00:35:00+00:00,67244.46543,51985,1771807500000,2026-02-23 00:45:00+00:00,67036.60746173406,stop_loss,67070.14253300056,67492.29493399887,0.38598240730032185,-0.4087988118722129,773.5459379023589,965.9492648042662
bot01_mean_reversion,52152,1771857900000,2026-02-23 14:45:00+00:00,65683.61539499999,52158,1771859700000,2026-02-23 15:15:00+00:00,66164.58516951183,take_profit,65377.3429942412,66197.68401151759,0.38759973854406654,0.6315200325801734,772.759411843413,966.974887541043
bot01_mean_reversion,52167,1771862400000,2026-02-23 16:00:00+00:00,65442.805049999995,52181,1771866600000,2026-02-23 17:10:00+00:00,65066.3603974811,stop_loss,65098.9098524073,66032.4802951854,0.3854852124653094,-0.6746517246304728,773.5799100328344,965.4780547549781
bot01_mean_reversion,52277,1771895400000,2026-02-24 01:10:00+00:00,64361.894865,52278,1771895700000,2026-02-24 01:15:00+00:00,64100.02856739156,stop_loss,64132.0946146989,64725.00077060221,0.385213272650584,-0.5064585603944065,772.3824438039825,964.3079878418713
bot01_mean_reversion,52822,1772059800000,2026-02-25 22:50:00+00:00,68173.219575,52832,1772062800000,2026-02-25 23:40:00+00:00,67757.78784256353,stop_loss,67791.68368440573,68834.08263118853,0.38435625510677396,-0.7087673477815798,771.4463902734971,962.7495531543584
